"UMAP1","UMAP2"
8.88836236792276,2.01671920147065
8.64616533117959,-2.93633117351409
1.7609951694555,-6.16682090434905
-0.576057950680758,14.0357800516141
0.178067167574857,1.96976003971223
-6.40413669747641,4.67183456745271
-8.23711446923545,-4.75726833019133
5.1610464652128,-5.60389651927825
-6.09116367501548,3.38294682827119
12.051681001956,2.32266173687104
4.15827914076516,-5.82384242687102
5.90820737677285,-3.96906556758757
-6.13253645104697,4.85572252597932
4.56866403418252,-8.23586978587981
6.31430574255655,-8.07703866634246
-4.49812654656699,-2.39515747699614
-0.65532879037192,0.45448301162843
2.57269426184366,-4.06474151286956
-6.7437615792208,2.7860001119626
1.54558744030664,-7.61423053417082
7.54284854727456,-6.1889823881137
-6.56818346185019,-6.1213611570346
1.82715149717996,-2.0620190111148
-4.96419147652915,3.05212674465303
9.11572500067422,-4.38676013622161
9.26842923956582,-2.24287655029174
-5.28113655251792,3.65014562931184
-3.63751510781577,2.1836401018155
-6.04401926202109,-6.20293464336272
-5.7226467530184,4.69218263950471
-9.93335870904257,3.62856397953157
6.43237920599649,-7.63429059657927
-7.08298687142661,5.15476808872346
5.75836559134195,0.269126156235974
6.0622539122648,0.158897319699567
2.97519775229165,-7.48930587444182
4.27888723211953,-3.51782788905974
-1.62054042023947,-0.51748063239928
0.362158556754087,-5.9084624258029
5.07536359625528,-7.92448939952727
-1.08347539109519,12.9102555307401
-6.5413370530062,3.27183661785249
-6.55822471780112,-5.9092029539096
-5.53723100823691,-3.82687201175566
-5.79542783898642,3.89221248951082
4.48053689795205,10.0667296442044
0.272665937716458,-6.0348748174655
-0.600377003376986,1.28030310001497
6.08272643881509,1.44618866768007
3.21993776159951,-3.51541485462065
-7.09152464074424,3.76700125064973
-4.27743677300742,8.836021521951
-6.57652906579306,4.68593368854646
9.15120263891885,-4.66904868755217
-4.93899540108969,-2.31035818729277
-7.03933958215049,-6.36304750118132
6.25522895651529,-4.35972156200286
2.46392925577829,-5.07734670314666
6.75823112326333,-7.61878480586882
-3.38689665002158,2.1907168420804
-3.14142994088462,5.39590988483552
13.0843185980863,7.13363657322053
2.76171418028543,-2.19713117751952
-0.545882980053927,2.76393685665254
11.3668179114408,-1.45772733363982
-1.3103468815737,2.78778181400422
12.8550839026518,6.59965143528108
2.22036536532113,-2.41520108852263
-1.25906519097617,0.405006864930432
0.350335975462888,-5.83578433666106
3.0517386992521,-4.85644521388884
-7.49549440545371,-5.08672036800261
-3.19145588082602,-0.449363177751262
13.4863171179838,2.61197481479768
-6.1185756127291,2.01730928745393
9.54589410620401,-0.660780122612674
-0.301449219410922,13.9002839120877
-2.56776551408103,0.675738671685498
-0.00189445418646517,1.28828201618318
4.88636966543863,0.14974258270387
-0.648055354779269,13.5863257440579
7.4204401572294,-1.77602626953002
10.3051828940458,-1.08362450275298
1.45146836834619,-7.42944230708953
-4.50873617333701,7.79398928012971
-7.17686943215659,3.29404220905427
7.04357858496377,-1.1680262294757
2.69970413046548,-0.643485834931094
-3.91014722985556,0.00880501594666738
2.55747898417184,-3.38859262142058
10.769680460269,3.07542262401704
11.4713120062895,1.55962941970948
-6.66500715417197,4.43882332172517
-8.17365316552451,6.71008739795808
-6.48561529321006,3.35198436107759
9.10958619909952,8.47683058109407
11.4887013037748,0.065571138526242
-6.03250745934775,2.28335867252473
-6.17868904275229,3.47363577213411
-6.85345224541953,2.70291767444734
-6.56451133889487,4.06489382114534
-4.81738094491294,3.64838562336091
-7.04703525704673,-5.26728667888518
-6.37780861062339,5.09284172382478
5.43226619558999,-7.77179135951873
-6.86920169991782,3.98621425953035
-4.49488548440268,5.57880649891023
-7.09523061913779,4.0742651018155
-4.71906284493735,4.69266090717439
-4.64008669060996,6.01341495838289
