# Authoritative membership for the 10 gene sets displayed in Figure 3B-D.
# Direct rows use org.Mm.eg.db 3.20.0, keytype='GO' (not GOALL),
# Entrez/GO source date 2024-Sep20. The cell-cycle row is the recovered
# 94-gene mouse-symbol Tirosh 2016 S+G2/M set used in the analysis.
# One row per unique set-member gene; this table is the frozen input to
# compute_figure3_tables.py and removes annotation-release ambiguity.
#
panel,gene_set,category,go_id,annotation,canonical_fraction,source_release,gene
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Trio
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ttc8
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tubb3
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ulk1
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ulk2
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Unc5a
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Unc5b
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Unc5c
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Unc5d
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp33
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Vasp
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Vax1
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Wnt3
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Wnt3a
B,Axon guidance,Guidance,GO:0007411,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Wnt5a
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Arhgdia
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Crmp1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Erbb2
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Farp2
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Flna
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kdr
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Met
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nrp1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nrp2
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxna1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxna2
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxna3
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxna4
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxnb1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxnb2
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxnb3
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxnc1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plxnd1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rac1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rhoa
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema3a
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema3b
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema3c
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema3d
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema3e
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema3f
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema3g
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema4a
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema4b
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema4c
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema4d
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema4f
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema4g
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema5a
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema5b
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema6a
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema6b
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema6c
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema6d
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema7a
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sh3bp1
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Trem2
B,Semaphorin-plexin signaling,Guidance,GO:0071526,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tyrobp
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aatf
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Acan
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ache
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ackr3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ada
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam12
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam15
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam17
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam18
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam23
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam32
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam5
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adam9
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adgre5
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Adgrg1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aggf1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ajap1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Alcam
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ambn
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Amelx
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Amigo1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Amigo2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Amigo3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Amtn
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Anxa2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aoc3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Apc
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aplp1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,App
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Astl
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Atp1b1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Atp4b
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Azgp1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,B4galt1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Bcam
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Bcan
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Bcar1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Bmp10
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Bmx
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cadm1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cadm2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Calca
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cass4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ccn1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ccn2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ccn3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ccn4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ccn5
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ccn6
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd164
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd177
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd22
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd226
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd33
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd36
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd44
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd84
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd9
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd99l2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdh11
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdh16
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdh2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdh23
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdhr1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdhr2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdhr3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdhr4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdhr5
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdon
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ceacam1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ceacam2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cercam
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cfdp1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cgref1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cib1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cirop
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Clca2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn10
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn11
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn13
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn14
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn15
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn16
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn17
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn18
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn19
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn22
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn23
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn24
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34a
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34b1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34b2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34b3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34b4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34c1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34c2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34c4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34c5
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34c6
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn34d
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn5
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn6
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn7
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn8
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cldn9
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntn1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntn2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntn3
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntn4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntn5
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntn6
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntnap1
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntnap2
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntnap4
B,Cell adhesion,Adhesion,GO:0007155,direct GO,0.58,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntnap5a
